0,0
0.024390243902439,0
0.0487804878048781,0
0.0731707317073171,0
0.0731707317073171,0.02
0.0731707317073171,0.04
0.0975609756097561,0.04
0.121951219512195,0.04
0.121951219512195,0.06
0.146341463414634,0.06
0.146341463414634,0.08
0.146341463414634,0.1
0.170731707317073,0.1
0.170731707317073,0.12
0.170731707317073,0.14
0.195121951219512,0.14
0.195121951219512,0.16
0.219512195121951,0.16
0.24390243902439,0.16
0.24390243902439,0.18
0.268292682926829,0.18
0.268292682926829,0.2
0.292682926829268,0.2
0.292682926829268,0.22
0.292682926829268,0.24
0.292682926829268,0.26
0.292682926829268,0.28
0.292682926829268,0.3
0.317073170731707,0.3
0.317073170731707,0.32
0.317073170731707,0.34
0.317073170731707,0.36
0.317073170731707,0.38
0.317073170731707,0.4
0.317073170731707,0.42
0.317073170731707,0.44
0.341463414634146,0.44
0.341463414634146,0.46
0.341463414634146,0.48
0.365853658536585,0.48
0.390243902439024,0.48
0.390243902439024,0.5
0.414634146341463,0.5
0.439024390243902,0.5
0.439024390243902,0.52
0.439024390243902,0.54
0.439024390243902,0.56
0.463414634146341,0.56
0.48780487804878,0.56
0.48780487804878,0.58
0.51219512195122,0.58
0.536585365853659,0.58
0.536585365853659,0.6
0.560975609756098,0.6
0.585365853658537,0.6
0.585365853658537,0.62
0.609756097560976,0.62
0.634146341463415,0.62
0.634146341463415,0.64
0.634146341463415,0.66
0.634146341463415,0.68
0.658536585365854,0.68
0.658536585365854,0.7
0.682926829268293,0.7
0.707317073170732,0.7
0.707317073170732,0.72
0.731707317073171,0.72
0.731707317073171,0.74
0.75609756097561,0.74
0.780487804878049,0.74
0.780487804878049,0.76
0.780487804878049,0.78
0.804878048780488,0.78
0.804878048780488,0.8
0.804878048780488,0.82
0.804878048780488,0.84
0.804878048780488,0.86
0.829268292682927,0.86
0.829268292682927,0.88
0.853658536585366,0.88
0.853658536585366,0.9
0.878048780487805,0.9
0.902439024390244,0.9
0.902439024390244,0.92
0.926829268292683,0.92
0.926829268292683,0.94
0.951219512195122,0.94
0.975609756097561,0.94
0.975609756097561,0.96
0.975609756097561,0.98
1,0.98
1,1
